,title,body
48,"강남구, 부적격 부동산중개업자 조사 '퇴출'","【서울=뉴시스】최진석 기자 = 서울 강남구는 10일 건전한 부동산 거래시장을 조성하기 위해 이달 말까지 부동산 중개업자를 일제 조사하고, 부적격자를 퇴출시킨다고 밝혔다.

현재 강남구에 등록된 부동산 중개업소는 2300여개, 공인중개사와 중개보조원은 총 5584명으로, 구는 우선 행정안전부 전산망을 통해 중개업자의 결격유무를 조회하고, 결격사항이 발견되면 신원조사를 거쳐 사유를 확인한 뒤 등록취소 등 행정처분에 나설 예정이다. 사진은 이날 서울 강남구 부동산의 모습. 2017.09.10.

myjs@newsis.com

[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
49,강남구 부적격 부동산 중개업자 퇴출 나선다,"【서울=뉴시스】최진석 기자 = 서울 강남구는 10일 건전한 부동산 거래시장을 조성하기 위해 이달 말까지 부동산 중개업자를 일제 조사하고, 부적격자를 퇴출시킨다고 밝혔다.

현재 강남구에 등록된 부동산 중개업소는 2300여개, 공인중개사와 중개보조원은 총 5584명으로, 구는 우선 행정안전부 전산망을 통해 중개업자의 결격유무를 조회하고, 결격사항이 발견되면 신원조사를 거쳐 사유를 확인한 뒤 등록취소 등 행정처분에 나설 예정이다. 사진은 이날 서울 강남구 부동산의 모습. 2017.09.10.

myjs@newsis.com

[사진 영상 제보받습니다] 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이 있다고 판단되는 사진 또는 영상을 뉴시스 사진영상부(n-photo@newsis.com, 02-721-7470)로 보내주시면 적극 반영하겠습니다.

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
50,8·2 부동산대책 한달…긍정여론 소폭 증가,"다음소프트 빅데이터 분석…'전세대란' 등 우려도 여전

'8·2 대책'(PG)[제작 이태호]


(서울=연합뉴스) 오수진 기자 = ""정부의 순차적 부동산 대책, 의외로 막강함. 이미 심리가 경직되고 있음. 앞으로도 계획한 대로 밀고 나가시길""(트위터리안 'tere******'의 트윗)

""전 정권은 부동산 활성화 정책으로 2∼3년간 집값 폭등을 불러오더니, 현 정권은 집값을 잡겠다고 난리를 치고… 집 없는 서민만 죽어나는구나""(트위터리안 'ehappy****'의 트윗)

정부가 '집값과의 전쟁'을 선포하며 고강도 부동산 규제인 '8·2 부동산 대책'을 내놓은지 한 달이 지났다.

대책 발표 후 과열 양상을 보이던 주택 시장이 진정됐다는 평가도 나오고 있지만, 실수요자의 거래까지 제한해 부작용이 속출하고 있다는 비판도 만만치 않다.

정부의 부동산 정책에 대한 찬반이 팽팽한 가운데 인터넷상에서 누리꾼들은 8·2 부동산 대책에 대해 어떤 반응을 보이고 있을까.

인공지능(AI) 기반 빅데이터 분석업체 다음소프트가 정책 발표 직후(8월 2일∼8월 19일) 부동산 대책 버즈(언급량)와 최근(8월 20일∼9월 5일) 부동산 대책 버즈를 구분해 빅데이터 여론의 흐름을 11일 분석했다.

그 결과 정책 발표 직후에는 부동산 대책에 대한 긍정적 단어 언급 비율이 32%였으며, 부정적 단어 언급 비율은 25%로 집계됐다.

그러나 최근에는 긍정적 단어 언급 비율이 36%로 상승하고 부정적 단어 언급 비율이 22%로 하락하는 등 긍정적 반응이 소폭 늘었다.

다음소프트는 ""부동산 대책과 관련해 빈번하게 언급된 긍정적 단어는 '좋은'이며 부정적 단어는 '우려'였다""고 설명했다.

8.2 대책 한달, 매수세 위축(서울=연합뉴스) 하사헌 기자 = 서울 강남구 한 아파트 상가 부동산업체에 급매와 전세 가격이 붙어 있다. 2017.9.3
toadboy@yna.co.kr


다음소프트는 ""대책 발표 후 동탄, 남양주, 하남, 광명, 고양 등 경기도 지역 언급량이 많이 늘어났다""며 ""대책 이후 해당 지역이 규제에 따른 반사 이익의 효과를 볼 수 있다는 점을 강조하면서 언급량이 증가한 것으로 보인다""고 설명했다.

한편 다음소프트는 최근 2주간 부동산 대책 연관어로 '피해', '고민', '전세대란' 등의 단어가 새롭게 등장한 점을 들어 ""앞으로 정책에 대한 부정적 여론이 높아질 가능성이 있다""고 전망했다.

다음소프트는 ""정책의 부작용으로 전세 수요가 급증하고, 이는 전셋값 상승으로 이어져 결국 서민들이 피해를 입게 될 것이라는 우려를 하는 것으로 분석된다""고 말했다.

이번 분석은 다음소프트가 추출한 부동산 대책 관련 빅데이터(블로그 1천196만건, 트위터 4억2천222만건, 뉴스 44만건)을 바탕으로 진행됐다.

sujin5@yna.co.kr

기자가 기다려요. 기사 문의 및 제보는 여기로(클릭!)

최신 유행 트렌드 총집결(클릭!)"
51,"'변호사가 대표' 화현부동산중개법인, 서비스 개시","【서울=뉴시스】김민기 기자 = 화현부동산중개법인(HBS)은 이달부터 서초동에 문을 열고 부동산토털서비스를 시작했다고 11일 밝혔다.

HBS는 법무법인 화현의 계열사로 파트너 변호사인 복동일 변호사가 HBS 대표를 맡았다. 복동일 변호사는 사법연수원 36기로 공인중개사와 투자자산운용사 자격증을 보유하고 있다.

복 변호사는 의정부 지방검찰청에서 2008년부터 2010년까지 국가소송(토지소송) 및 행정소송(수용보상금, 조세소송)을 다뤘다. 2010년부터 현재까지 법무법인 화현에서 기업자문(M&A), 건설, 부동산, 형사 업무 등을 담당하고 있다. 건설과 부동산, 부동산 투자 분야를 주로 담당했다.

HBS는 기업의 사옥이나 업무용 빌딩을 중개하는 것을 기본으로 기업의 지점이나 영업소의 사무실 중개를 주로 다룰 예정이다. 경매나 공매, NPL 등 사법상 권리 분석이나 공법상 규제 분석 등도 주요 서비스로 선보일 방침이다.

빌딩이나 상가 등 수익형 부동산의 임대관리 서비스도 대행할 계획이다. 임차인 유치부터 시설관리, 유지보수, 주차관리 등 임대인들이 원하는 각종 서비스를 제공한다.

복동일 HBS 대표는 ""변호사가 운영하는 중개법인이라는 점에서 다른 중개회사와는 다른 차별화된 서비스를 받을 수 있는 장점을 갖고 있다""면서 ""각종 부동산 거래에서 발생할 수 있는 갖가지 문제들을 법률전문가를 통해 바로 검토하고 해결할 수 있다""고 말했다.

kmk@newsis.com

▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기
▶ 뉴시스 SNS [페이스북] [트위터]

<저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>"
52,"‘변호사가 중개한다’…화현부동산중개법인, 서비스 개시","- 법무법인 화현의 계열회사…복동일 변호사 대표로 취임
- 중개 및 컨설팅부터 임대관리까지 토털서비스 제공

[이데일리 정다슬 기자] 화현부동산중개법인(Hwahyun Brokerage Service·HBS)이 이달부터 서초동에 문을 열고 부동산토털서비스를 시작했다.

HBS는 법무법인 화현의 계열회사로 파트너변호사인 복동일 변호사가 HBS 대표를 맡아 내달부터 본격적인 서비스를 선보인다. 복동일 변호사는 사법연수원 36기로 공인중개사와 투자자산운용사 자격증을 보유하고 있다.

복 변호사는 의정부지방검찰청에서 2008년부터 2010년까지 국가소송(토지소송) 및 행정소송(수용보상금, 조세소송)을 다루었고 2010년부터 현재까지 법무법인 화현에서 기업자문(M&A), 건설, 부동산, 형사 업무 등을 담당하고 있다. 특히 건설과 부동산, 부동산 투자 분야를 주로 담당해 부동산에 특화된 변호사로 평가받고 있다.

HBS는 앞으로 기업의 사옥이나 업무용 빌딩을 중개하는 것을 기본으로, 기업의 지점이나 영업소의 사무실 중개를 주로 다룰 예정이다. 뿐만 아니라 경매나 공매, NPL 등 사법상 권리 분석이나 공법상 규제 분석 등도 주요 서비스로 선보일 방침이다. 빌딩이나 상가 등 수익형 부동산의 임대관리 서비스도 대행할 계획이다. 임차인 유치부터 시설관리, 유지보수, 주차관리 등 임대인들이 원하는 각종 서비스를 제공한다.

복 변호사는 “HBS는 변호사가 운영하는 중개법인이라는 점에서 각종 부동산 거래에서 발생할 수 있는 갖가지 문제들을 법률전문가를 통해 바로 검토하고 해결할 수 있다는 장점이 있디”며 “앞으로 변호사뿐 아니라 다양한 분야의 부동산 전문가를 영입해 고품질의 종합 부동산서비스를 제공할 계획“이라고 말했다.

정다슬 (yamye@edaily.co.kr)

▶사진으로 보는 핫이슈
▶[페이스북] 보러가기~♥ | [카카오톡] 플친 맺기~♥


＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
53,"화현부동산중개법인, 이달부터 빌딩 중개·권리분석 등 부동산 서비스 선보여","화현부동산중개법인(이하 HBS)이 9월부터 서초구 서초동에 문을 열고 부동산 토털 서비스를 시작한다고 11일 밝혔다.

HBS는 법무법인 화현의 계열회사로, 파트너 변호사인 복동일 변호사가 HBS 대표를 맡아 이달부터 부동산 관련 서비스를 선보인다. 복 변호사는 사법연수원 36기로 공인중개사와 투자자산운용사 자격증을 보유하고 있다.

복 변호사는 의정부지방검찰청에서 2008년부터 2010년까지 국가소송(토지소송) 및 행정소송(수용보상금, 조세소송)을 다뤘고 2010년부터 현재까지 법무법인 화현에서 기업자문(M&A), 건설, 부동산, 형사 업무 등을 담당하고 있다. 특히 건설과 부동산, 부동산 투자 분야를 주로 담당해 부동산에 특화된 변호사로 평가받고 있다.

HBS는 앞으로 기업의 사옥이나 업무용 빌딩을 중개하는 것을 기본으로, 기업의 지점이나 영업소 사무실 중개를 주로 다룰 예정이다. 경매나 공매, 부실채권(NPL) 등 사법상 권리 분석이나 공법상 규제 분석 등도 주요 서비스로 선보일 계획이다. 빌딩이나 상가 등 수익형 부동산의 임대관리 서비스도 대행한다. 임차인 유치부터 시설관리, 유지보수, 주차관리 등 임대인들이 원하는 각종 서비스를 제공한다.

복동일 HBS 대표는 “부동산 거래에서 발생할 수 있는 갖가지 문제를 법률전문가를 통해 바로 검토하고 해결할 수 있기 때문에 의뢰인이 안심하고 부동산 거래를 맡길 수 있을 것”이라며 “앞으로 변호사뿐 아니라 다양한 분야의 부동산 전문가를 영입해 고품질의 종합 부동산서비스를 제공할 계획“이라고 말했다.

[이진혁 기자 kinoeye@chosunbiz.com]



chosunbiz.com"
54,"화현부동산중개법인, 변호사가 부동산중개부터 임대관리까리","종합서비스 개시

법무법인 화현의 계열사인 화현부동산중개법인(HBS)이 이달부터 부동산토털서비스를 시작한다고 11일 밝혔다. 화현의 파트너변호사인 복동일 변호사(사법연수원 36기)가 대표를 맡았다.

복 변호사는 공앤중개사와 투자자산운용사 자격을 갖고 있어 부동산 분야에 특화된 변호사란 평가를 받고 있는 인물이다. 검사 시절 의정부지방검찰청에서 국가소송(토지소송)과 수용보상금, 조세소송 등 행정소송을 주로 다뤘고 화현에선 기업자문과 건설 및 부동산 업무 등을 담당하고 있다.

HBS는 앞으로 기업 사옥과 업무용 빌딩 등 사무실 중개를 기본으로 경마와 공매, 부실채권(NPL) 등 사법상 권리분석이나 공법상 규제분석 등의 서비스도 선보일 계획이다.

빌딩이나 상가 등 수익형 부동산의 임대관리 서비스도 대행한다. 임차인 유치부터 시설관리, 유지보수 등 임대인이 원하는 서비스를 제공한다는 방침이다.

복 대표는 “법률전문가가 운영하는 중개법인이기 때문에 부동산 거래에서 발생할 수 있는 문제들을 바로 검토하고 해결할 수 있는 장점이 있다”며 “앞으로 변호사뿐 아니라 다양한 분야의 전문가를 영입해 높은 품질의 종합 부동산서비스를 제공할 계획”이라고 말했다.

전형진 한경닷컴 기자 withmold@hankyung.com



[한경닷컴 바로가기] [글방] [모바일한경 구독신청]
ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
55,김동연 부총리 “부동산 보유세 인상 안한다”,"[한겨레] 취임 100일 즈음한 기자간담회서

“경북·성주 지역 경전철 사업 등 검토”



김동연 부총리 겸 기획재정부 장관이 12일 정부세종청사에서 열린 기자간담회에서 발언을 하고 있다. 기획재정부 제공
김동연 부총리 겸 기획재정부 장관이 부동산 대책의 일환으로 보유세 인상을 검토하고 있지 않다는 입장을 재확인했다. 또 최근 사드(고고도미사일방어체계) 배치가 이루어진 경북 지역에 대해 재정 지원을 강화하는 방안을 전향적으로 검토하겠다고 밝혔다.

오는 16일로 취임 100일을 맞는 김 부총리는 12일 정부세종청사에서 기자간담회를 갖고 “정치권에서 보유세 문제를 제기하는 것이 이해는 되지만 재정당국으로서는 부동산 투기 억제 대책으로 보유세를 활용하는 방안은 검토하고 있지 않다”며 “실현된 이익이 아닌 보유에 대한 과세, 그것도 전국적으로 적용되는 보유세를 인상하는 문제는 신중하게 검토해야 한다”고 말했다. 앞서 추미애 더불어민주당 대표가 지난 4일 국회 원내교섭단체 대표 연설에서 부동산 초과다 보유자에 대한 보유세 인상 필요성을 강조하면서, 향후 정부·여당이 구체적인 추진에 나설지 관심이 쏠린 바 있다.

그는 대신 올 하반기 조세재정개혁특별위원회 구성을 통해 소득세 면세자 비율을 축소하는 등 조세제도 전반에 대한 개혁 논의에 나서겠다고 밝혔다. 김 부총리는 “과세기반 확충을 위해 소득세 면세점 이하인 46.8%에 대한 세원 확충 방안도 실무적으로 검토했지만, 과세 정의와 형평 차원에서의 긍정적인 효과와 중산층 이하 계층의 어려움 같은 부정적인 부분을 함께 고려해야 한다”고 말했다.

이날 김 부총리는 사드 배치로 반발하고 있는 경북 지역에 대한 적극 지원에 나서겠다는 뜻도 밝혔다. 그는 “사드 배치 지역을 중심으로 대구-성주 경전철, 남부내륙철도 건설 등 현안 사업에 대한 재정 지원 요구가 있다는 점을 잘 알고 있다”며 “사드 배치로 인해 상대적으로 힘겨운 상황에 있는 주민들을 위해 전향적으로 검토하도록 하겠다”고 말했다.

추석 이후로 발표가 미뤄진 가계부채 종합대책과 관련해, 김 부총리는 “학계와 전문가들이 과잉 유동성을 부동산 가격상승의 원인으로 보고 있다”고 말했다. 김 부총리는 14일 이주열 한국은행 총재와 최종구 금융위원장, 최흥식 금융감독원장, 홍장표 청와대 경제수석, 김현미 국토교통부 장관 등이 참석하는 경제현안점검회의를 열어 관련 내용을 논의할 예정이다.

노현웅 기자 goloke@hani.co.kr



▶ 한겨레 절친이 되어 주세요! [신문구독]
[사람과 동물을 잇다 : 애니멀피플] [카카오톡]
[ⓒ한겨레신문 : 무단전재 및 재배포 금지]"
56,"김동연 부총리 ""부동산 보유세 인상 신중해야""","동영상 뉴스
[앵커]
김동연 경제부총리가 여권 일각에서 나오고 있는 부동산 보유세 인상 움직임에 대해 제동을 걸고 나섰습니다.

보유세 인상은 전국적인 영향을 미치고 실현된 이익이 아닌 보유 자체에 과세하는 문제이기에 먼저 국민 공감을 얻어야 한다고 신중론을 폈습니다.

차유정 기자입니다.

[기자]
김동연 경제부총리가 부동산 투기 억제책으로 보유세 인상을 검토하지 않는다고 못 박았습니다.

보유세는 부동산을 팔아 이익을 거두지 않고 보유만 해도 매년 내야 하는 세금입니다.

때문에, 부과하기에 앞서 국민 공감을 충분히 얻어야 하는 신중한 문제라는 겁니다.

보유세를 올리면 파급력이 워낙 크다는 이유도 들었습니다.

김 부총리는 앞서 여러 차례 말한 대로 하반기 조세재정특별위원회에서 보유세 문제를 본격 논의할 거라고 말했습니다.

보유세 인상과 관련해 김 부총리가 사실상 부정적인 입장을 보였지만, 추가 인상 가능성이 사라진 건 아닙니다.

최근 여당을 중심으로 다주택 소유자를 겨냥한 보유세 인상이 강도 높게 거론되고 있습니다.

추미애 더불어 민주당 대표는 초 과다 부동산 보유자에 대한 보유세를 적극 검토해야 한다고 발언했습니다.

[추미애 / 더불어민주당 대표(4일 교섭단체 대표연설) : 부동산 과다 보유자에 대한 면밀한 조사로 징세를 강화해야 할 것입니다. 필요하다면, 초과다 부동산 보유자에 대한 보유세 도입도 적극 검토 해야 할 것입니다.]

앞서 소득세, 법인세 인상 때도 기재부는 여러 차례 인상 예정이 없다고 강조했지만 여당의 강력한 요구가 나온 이후엔 슬쩍 입장을 바꾸기도 했습니다.

연이은 강력한 부동산 대책에도 투기 세력이 잡히지 않는다면, 정부가 결국 보유세 인상 카드를 꺼낼 수밖에 없지 않겠느냐는 관측이 나오고 있습니다.

YTN 차유정입니다.

▶뉴스 덕후들의 YTN페이스북

▶YTN과 친구가 되어주세요

[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]"
57,"부동산 보유세 인상, 골든타임 놓치나","김동연 부총리 ""보유세 인상 검토 안 해""… ""시기 놓칠까 우려""

[오마이뉴스신상호 기자]

▲  김동연 경제부총리가 12일 오후 정부 세종청사에서 기자간담회를 하고 있다.
ⓒ 기획재정부

부동산 보유세 인상은 없던 일이 되는 걸까. 김동연 경제부총리 겸 기획재정부 장관이 부동산 보유세 인상을 검토하지 않겠다고 밝혔다. 보유세 인상을 계속 미룬다면, 자칫 골든 타임을 놓칠 수 있다는 지적이 나온다.

김동연 경제부총리는 12일 오후 정부 세종청사에서 연 기자간담회에서 최근 여당 일각에서 보유세 인상이 거론되는 것과 관련해 ""정부 입장에서는 부동산 투기 억제 대책으로 보유세를 인상하는 방안은 검토하지 않고 있다""라고 말했다.

그는 이어 ""일부 정치권에서 보유세 문제를 제기하는 것이 이해는 되지만 대통령께서도 100일 기자회견에서 분명히 (보유세 인상을 검토하지 않고 있다고) 말씀하셨다""라고 덧붙였다.

결국 ""부동산 보유세 인상은 신중히 검토할 것""이라는 기존 입장만을 재확인한 셈이다. 정부의 부동산 보유세 인상 보류와 관련해, 일각에서는 보유세 인상의 적기를 놓치지 않겠느냐는 우려가 나오고 있다.

""부동산 보유세 인상 시기 놓칠까 우려스러워""

박훈 서울시립대 교수는 ""정부가 주도적으로 세제를 통해 재원조달을 하는 것이 소극적인데, 향후 5년간 늘어날 정부의 재원조달은 지금의 풀(구조)을 가지고는 안 된다""라면서 ""부동산 보유세 인상 시기를 놓치지 않을까 우려스럽다""라고 말했다.

정부가 지방선거 등을 앞두고 눈치를 보는 것 같다는 지적도 나왔다. 실제로 김수현 청와대 사회수석은 지난달 3일 청와대 춘추관에서 ""보유세는 정규 소득에서 낸다""며 ""따라서 조세 저항이 더 심한 것은 분명하다""라며, 조세 저항에 대한 부담감을 토로하기도 했다.

그는 ""(내년)지방 선거를 앞두고 부담이 크지 않나 생각한다""면서 ""정부의 재원 조달과 부동산 투자 수익을 낮추기 위해서라도 부동산 보유세 인상은 필요한데, 정부가 원칙을 확실히 세울 필요가 있다""라고 꼬집었다.

정부가 결국 자산의 양극화와 불평등 현상을 그대로 떠안겠다는 것이라는 비판도 나온다. 김성달 경제정의실천시민연합 팀장은 ""부동산 공화국에서 정부가 할 수 있는 것은 불로 소득에 대한 환수""라면서 ""그런 문제 제기에도 근본 처방을 하지 않겠다는 것은 자산 양극화와 불평등 현상을 떠안고 가겠다는 것""이라고 목소리를 높였다.

김 팀장은 또 ""최근 부동산 보유세를 두고 당정이 엇박자를 내고 있다. 관료들이 직접 보유세 인상을 부정하고 있다""면서 ""부동산 문제를 핀셋 규제로만 해결하려 하는 관료들도 정리해야 할 필요가 있다""라고 강조했다.

저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지

☞ 이 기사 응원! 자발적 유료 구독 [10만인클럽]
☞ 모든 시민은 기자다! [오마이뉴스 기사 더보기]
☞ 페이지 좋아요! 공식 [페이스북]"
58,"김동연 부총리 ""부동산 보유세 인상 신중해야""","동영상 뉴스
[앵커]
김동연 경제부총리가 여권 일각에서 나오고 있는 부동산 보유세 인상 움직임에 대해 제동을 걸고 나섰습니다.

보유세 인상은 전국적인 영향을 미치고 실현된 이익이 아닌 보유 자체에 과세하는 문제이기에 먼저 국민 공감을 얻어야 한다고 신중론을 폈습니다.

차유정 기자입니다.

[기자]
김동연 경제부총리가 부동산 투기 억제책으로 보유세 인상을 검토하지 않는다고 못 박았습니다.

보유세는 부동산을 팔아 이익을 거두지 않고 보유만 해도 매년 내야 하는 세금입니다.

때문에, 부과하기에 앞서 국민 공감을 충분히 얻어야 하는 신중한 문제라는 겁니다.

보유세를 올리면 파급력이 워낙 크다는 이유도 들었습니다.

김 부총리는 앞서 여러 차례 말한 대로 하반기 조세재정특별위원회에서 보유세 문제를 본격 논의할 거라고 말했습니다.

보유세 인상과 관련해 김 부총리가 사실상 부정적인 입장을 보였지만, 추가 인상 가능성이 사라진 건 아닙니다.

최근 여당을 중심으로 다주택 소유자를 겨냥한 보유세 인상이 강도 높게 거론되고 있습니다.

추미애 더불어 민주당 대표는 초 과다 부동산 보유자에 대한 보유세를 적극 검토해야 한다고 발언했습니다.

[추미애 / 더불어민주당 대표(4일 교섭단체 대표연설) : 부동산 과다 보유자에 대한 면밀한 조사로 징세를 강화해야 할 것입니다. 필요하다면, 초과다 부동산 보유자에 대한 보유세 도입도 적극 검토 해야 할 것입니다.]

앞서 소득세, 법인세 인상 때도 기재부는 여러 차례 인상 예정이 없다고 강조했지만 여당의 강력한 요구가 나온 이후엔 슬쩍 입장을 바꾸기도 했습니다.

연이은 강력한 부동산 대책에도 투기 세력이 잡히지 않는다면, 정부가 결국 보유세 인상 카드를 꺼낼 수밖에 없지 않겠느냐는 관측이 나오고 있습니다.

YTN 차유정입니다.

▶뉴스 덕후들의 YTN페이스북

▶YTN과 친구가 되어주세요

[저작권자(c) YTN(Yes! Top News) 무단전재 및 재배포 금지]"
59,"김동연 ""부동산 투기 잡기 위한 보유세 인상 검토 안해""","내년 SOC예산 축소 따른 지역고용 보완대책 준비

(세종=뉴스1) 이훈철 기자 = 김동연 부총리 겸 기획재정부 장관은 12일 ""부동산 투기억제 대책의 일환으로 보유세 인상을 검토하고 있지 않다""고 말했다.

김 부총리는 이날 정부세종청사에서 열린 기자간담회에서 보유세 인상에 대한 정부 입장을 묻는 질문에 이같이 밝혔다.

김 부총리는 ""우선 보유세 관련 정부의 입장은 변함 없다""며 ""보유세를 부동산 투기를 막기 위한 대책으로 사용하는 데에는 신중해야 한다""고 기존 입장을 고수했다.

이어 ""정치권에서 초다가구 주택 소유자의 보유세 문제를 제기하는 것을 이해하지만 재정당국에서는 부동산 투기억제 대책으로 보유세 인상을 검토하고 있진 않다""며 ""문재인 대통령도 (같은 취지로) 말했듯이 보유세는 거래세와의 관계 문제도 다양하게 검토하면서 국민적 공감대를 형성한 뒤 검토할 문제""라고 선을 그었다.

정부는 또 내년 사회간접자본(SOC) 예산 축소에 따른 보완대책 준비와 한반도 고고도미사일방어체계(사드·THAAD) 배치 지역에 대한 재정 지원 방안도 밝혔다.

김 부총리는 ""정치권 등에서 내년 SOC 예산이 줄어드는 데 대해 지역고용과 지역경제가 위축될 것이라고 우려하는 부분을 정부도 예의주시하고 있다""며 ""연말 예산안이 통과된 후에라도 지역 고용 등을 모니터링한 뒤 우려가 현실화하면 보완해 나갈 것""이라고 말했다.

정부는 내년 SOC 예산이 올해보다 4조4000억원 줄지만 이중 올해 SOC사업 중 미사용으로 내년에 이월되는 예산이 2조7000억원을 차지해 실질적으로 감축 규모는 크지 않다는 입장이다. 또 SOC 기금운용계획 변경을 통해서 20%의 예산을 사용할 수 있다며 기금운용계획 변경을 고려해 볼 수 있다고 밝혔다.

김 부총리는 또 사드 배치에 따른 경북 성주 지역 지원에 대해 ""관계 부처간 실무협의가 진행 중에 있다""며 ""사드 배치로 인해 상대적으로 힘든 상황에 있는 주민들을 위해 정부가 (재정지원을) 전향적으로 검토 중에 있다""고 덧붙였다.

boazhoon@

▶ 여러분의 제보를 기다립니다. 제보하기(클릭!)
[© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]"
60,"8.2부동산 대책, 경매시장에도 영향 미쳤다","8월 서울 주거시설 경매 낙찰가율 6.4%p↓

[자료제공 = 지지옥션]
8.2부동산 대책영향으로 서울 주거시설을 중심으로 경매 주요 지표들이 큰 폭으로 하락했다. 법원 휴가철 등으로 진행건수는 올 들어 다섯 번째 역대 최저치를 갱신했다.

13일 법원경매전문업체 지지옥션에 따르면 8월 전국 법원경매는 8226건이 진행돼 3336건이 낙찰됐다. 진행건수는 전월대비 486건 줄어들며 2월, 3월, 4월, 6월에 이어 올해 다섯번째 역대(2001년 1월) 최저치를 갱신했다. 부동산 대책의 여파로 낙찰률(진행건수/낙찰건수)도 40.6%로 전월대비 2.3%p 감소하며 낙찰건수도 역대 최저치에 그쳤다.

전국 평균 낙찰가율은 73.9%로 전월대비 1.3% 하락했다. 대책의 직접 영향권에 있던 서울 주거시설 낙찰가율은 6.4%포인트 떨어져 90.3%를 기록했다. 서울 주거시설 낙찰가율이 6.0%포인트 이상 빠진 경우는 2008년 7~8월 세계금융위기때와 2003년 11월 노무현 정부의 10.29대책 발표 이후 처음이다.

6개구가 조정지역에 들어간 부산지역의 낙찰가율도 전월대비 4.7%포인트 감소하며 92.4%에 그쳤다. 주거시설의 하락은 토지 낙찰가율에도 영향을 미쳤으며 전월 8년 9개월 만에 최고치를 기록했던 토지 경매도 5%포인트 이상 하락했다.

반면 업무상업시설은 수도권을 중심으로 고감정가 물건들의 고가 낙찰이 이어지며 낙찰가율이 큰 폭으로 상승했다. 특히 인천 업무상업시설은 통계작성(2001년 1월) 이후 처음으로 90% 이상을 기록했다.

8월 전국 평균응찰자수는 3.9명으로 전월대비 0.3명 줄었다. 지난 1월 3.9명에 이어 7개월 만에 최저치다. 8.2 부동산 대책의 직격탄을 맞은 서울 주거시설 평균응찰자수는 전월 7.7명에서 3.7명이 감소하면서 4.0명에 그쳤다.

이창동 지지옥션 선임연구원은 ""주거시장을 중심으로 대책이후 관망세가 이어지면서 평균응찰자수가 큰 폭으로 감소한 달이었다""며 ""물건감소라는 악재가 상존하는 가운데 대출규제와 금리상승, 부동산 경기 하락 등 투자 여건이 부정적으로 변화하면서 하반기 경매시장에서는 본격적인 낙찰가율 조정이 될 것""이라고 내다봤다.

8월 법원경매 최고가 낙찰 물건은 서울 강남구 역삼동 파고다 호텔 건물이다. 지난 3월 501억원에 낙찰된바 있으나 대금미납으로 재경매에 나와 삼라마이다스그룹 계열사인 산본역사에 감정가의 83%인 437억7742만원에 낙찰됐다.

같은달 전국 최다 응찰자 물건은 경기 파주시 와동동 205 운정2차동문 상가동 1층 103호 물건으로 첫 경매에서 82명의 응찰자가 몰려 감정가의 183%인 4억2271만원에 낙찰됐다. 파주 운정신도시내 아파트 상가 1층으로 토지 23.1㎡, 건물 24.9㎡ 규모의 소규모 상가로 현재 부동산공인중개업소 사무실이 운영 중인 물건이다. 현재 신고된 임차인이 보증금 3000만원에 월세 150만원을 납부하고 있어 대출을 포함한 투자의 경우 4%대 수익이 가능하며 본인이 직접 중개업소를 운영할 경우 권리금이 없다는 점 등이 경쟁률과 낙찰가율에 반영된 것으로 보인다.

[디지털뉴스국 이미연 기자]



[매일경제 공식 페이스북] [오늘의 인기뉴스] [매경 프리미엄]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
